,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1218.25,1193.0,1260.5,2021-02-11,LHL,1
1,ABBOTINDIA,15800.0,14630.0,14291.05,15746.0,2021-02-10,None,0
2,ABCAPITAL,85.0,90.3,88.6,89.1,2021-02-11,LHL,1
3,ABFRL,166.65,168.15,162.0,166.5,2021-02-10,None,0
4,ACC,1617.2,1790.0,1742.0,1626.1,2021-02-11,LHL,1
5,ADANIENT,477.0,519.5,501.35,491.15,2021-01-28,None,0
6,ADANIGREEN,1079.9,1090.0,1051.0,1065.95,2021-02-11,LHL,1
7,ADANIPORTS,485.0,587.0,550.5,503.85,2021-02-10,None,0
8,ADANITRANS,438.9,572.8,556.1,434.25,2021-02-10,None,0
9,AJANTPHARM,1643.1,1823.05,1770.0,1651.05,2021-02-10,None,0
10,ALKEM,2930.0,2921.15,2838.0,2950.75,2021-02-09,None,0
11,AMARAJABAT,928.0,964.4,935.8,925.05,2021-02-05,None,0
12,AMBUJACEM,249.0,275.0,266.15,250.85,2021-02-04,None,0
13,APLLTD,1035.0,951.0,929.1,1042.6,2021-02-10,None,0
14,APOLLOHOSP,2405.5,2779.5,2730.0,2414.85,2021-02-11,LHL,1
15,APOLLOTYRE,178.45,249.1,239.0,179.9,2021-02-11,LHL,1
16,ASHOKLEY,95.7,135.2,131.1,99.1,2021-02-10,None,0
17,ASIANPAINT,2759.0,2423.9,2370.8,2775.55,2021-02-05,None,0
18,AUBANK,855.0,890.95,842.5,875.35,2021-01-27,None,0
19,AUROPHARMA,923.7,969.7,928.0,927.75,2021-02-11,LHL,1
20,AXISBANK,620.25,746.4,726.1,623.8,2021-02-10,None,0
21,BAJAJ-AUTO,3446.0,4215.0,4100.1,3481.25,2021-02-10,None,0
22,BAJAJFINSV,8930.0,9109.35,8675.55,8870.45,2021-01-29,None,0
23,BAJAJHLDNG,3091.7,3559.0,3500.65,3119.15,2021-02-10,None,0
24,BAJFINANCE,5310.2,5539.0,5382.6,5280.15,2021-02-09,None,0
25,BALKRISIND,1646.0,1668.0,1617.05,1642.1,2021-02-11,LHL,2
26,BANDHANBNK,402.0,332.4,323.55,400.2,2021-02-09,None,0
27,BANKBARODA,61.8,81.1,78.0,64.5,2021-02-10,None,0
28,BANKINDIA,49.0,62.0,57.35,50.15,2021-02-09,None,0
29,BATAINDIA,1587.8,1542.6,1461.1,1573.9,2021-02-11,LHL,2
30,BBTC,1296.0,1269.9,1222.2,1304.75,2021-02-08,None,0
31,BEL,121.0,140.5,134.6,126.4,2021-02-11,LHL,1
32,BERGEPAINT,759.5,737.0,715.3,767.05,2021-02-03,None,0
33,BHARATFORG,527.65,642.4,625.1,538.1,2021-02-04,None,0
34,BHARTIARTL,512.25,605.9,576.25,515.15,2021-02-05,None,0
35,BHEL,36.15,39.4,37.8,38.7,2021-02-10,None,0
36,BIOCON,466.0,409.85,400.0,465.75,2021-02-10,None,0
37,BOSCHLTD,12813.0,16466.1,16074.8,12986.05,2021-02-10,None,0
38,BPCL,381.1,424.95,409.05,381.95,2021-02-10,None,0
39,BRITANNIA,3575.0,3485.1,3417.05,3567.8,2021-02-10,None,0
40,CADILAHC,477.75,471.25,459.8,478.4,2021-02-10,None,0
41,CANBK,128.9,161.45,153.8,133.3,2021-02-10,None,0
42,CASTROLIND,123.3,126.45,122.6,122.0,2021-01-28,None,0
43,CESC,617.0,617.4,604.25,620.65,2021-02-08,None,0
44,CHOLAFIN,387.65,414.2,397.5,411.35,2021-01-28,None,0
45,CIPLA,822.8,856.85,839.0,826.6,2021-02-09,None,0
46,COALINDIA,135.4,139.5,136.0,135.35,2021-02-11,LHL,2
47,COFORGE,2703.25,2620.0,2520.15,2722.25,2021-02-10,None,0
48,COLPAL,1565.0,1589.3,1567.5,1578.45,2021-02-10,None,0
49,CONCOR,400.45,507.0,492.3,403.4,2021-02-11,LHL,1
50,COROMANDEL,813.9,771.85,761.2,813.65,2021-02-10,None,0
51,CROMPTON,382.0,409.55,397.0,378.05,2021-02-11,LHL,1
52,CUB,180.1,171.5,163.1,180.45,2021-02-10,None,0
53,CUMMINSIND,575.5,791.8,769.05,581.35,2021-02-09,None,0
54,DABUR,534.0,526.5,517.3,534.2,2021-02-08,None,0
55,DALBHARAT,1083.9,1165.8,1115.5,1094.5,2021-01-27,None,0
56,DEEPAKNTR,949.0,1037.9,1009.05,987.85,2021-02-05,None,0
57,DHANI,321.65,348.0,338.05,313.4,2021-02-09,None,0
58,DIVISLAB,3839.0,3760.0,3675.4,3849.05,2021-02-10,None,0
59,DIXON,13514.05,14274.95,13682.0,13621.9,2021-01-27,None,0
60,DLF,232.85,262.8,251.55,238.35,2021-01-28,None,0
61,DMART,2767.0,3007.9,2900.0,2789.1,2021-02-09,None,0
62,DRREDDY,5217.25,4884.1,4761.0,5241.35,2021-02-10,None,0
63,EICHERMOT,2531.0,2840.8,2701.3,2542.7,2021-02-11,LHL,2
64,EMAMILTD,425.4,500.15,473.3,423.7,2021-02-10,None,0
65,ENDURANCE,1356.5,1399.75,1356.85,1349.75,2021-02-02,None,0
66,ESCORTS,1289.6,1453.95,1408.0,1287.8,2021-02-10,None,0
67,EXIDEIND,191.7,215.5,209.6,191.35,2021-02-10,None,0
68,FEDERALBNK,67.0,83.75,81.8,68.05,2021-02-10,None,0
69,FORTIS,156.0,176.5,169.65,156.0,2021-02-11,LHL,1
70,GAIL,123.9,132.7,127.5,123.65,2021-02-05,None,0
71,GLENMARK,493.75,510.0,492.3,502.6,2021-02-10,None,0
72,GMRINFRA,26.5,26.6,25.8,26.6,2021-02-11,LHL,2
73,GODREJAGRO,543.0,509.0,490.1,538.3,2021-02-09,None,0
74,GODREJCP,742.0,748.4,715.0,738.95,2021-02-09,None,0
75,GODREJIND,424.35,452.35,445.05,428.9,2021-02-11,LHL,4
76,GODREJPROP,1432.0,1284.0,1233.1,1427.25,2021-01-28,None,0
77,GRASIM,924.5,1076.0,1038.55,933.4,2021-01-28,None,0
78,GSPL,222.0,203.5,199.0,218.5,2021-02-03,None,0
79,GUJGASLTD,378.7,450.9,441.1,378.0,2021-02-11,LHL,1
80,HAL,849.0,1014.4,990.2,856.8,2021-02-11,LHL,3
